451438, 94106, 497503
273741, 911294, 751001
260292, 18832, 105691
25117, 14906, 15494
686940, 819432, 550461
81902, 29043, 93424
409626, 460674, 490123
479211, 392850, 673497
19037, 29415, 5822
96440, 22989, 73116
1, 220188, 1
48774, 679, 41402
285100, 441246, 731446
280858, 206614, 186256
600726, 973204, 50731
250717, 223257, 111542
338150, 18733, 3387
0, 0, 0
111763, 70440, 64305
715535, 311634, 581642
0, 0, 0
119197, 162648, 209530
31306, 298431, 168112
817200, 716989, 585903
175409, 386939, 186888
16077, 132036, 93180
14873, 126, 17970
210251, 529720, 640317
607003, 240570, 114837
267276, 267276, 267276
496652, 323997, 229492
359296, 757767, 832850
0, 0, 0
162702, 93145, 87792
552651, 117743, 509947
428166, 139049, 472841
16345, 7117, 5121
330493, 219318, 597479
106703, 264871, 530830
0, 0, 0
43675, 46091, 39231
85359, 40883, 56293
209597, 387579, 327111
457242, 338013, 443358
114380, 78763, 23479
62607, 168970, 224924
179319, 297532, 163774
0, 0, 0
1, 527062, 1
204822, 83520, 176233
234486, 284307, 1546
27527, 9991, 19661
682309, 495733, 946215
97802, 35250, 199350
0, 0, 0
110833, 165545, 93305
249598, 170948, 135590
119026, 269837, 336895
88883, 17041, 73858
42265, 977, 20516
827904, 196662, 252637
158003, 21388, 78143
145415, 76012, 93807
293285, 176871, 248218
701473, 60052, 519714
849387, 615947, 555768
167106, 141888, 447605
174717, 168128, 199917
177531, 512379, 588495
245876, 82805, 217896
649261, 147028, 366727
230576, 92508, 403124
84639, 209578, 54710
18719, 294189, 664888
0, 0, 0
73420, 155007, 160665
60931, 51579, 8045
2988, 10182, 717
321255, 109699, 104238
263117, 236033, 66456
0, 0, 0
301867, 189267, 555318
296525, 230619, 460370
585946, 296648, 516973
253954, 303027, 2502
75260, 106388, 79131
225723, 245280, 359640
29106, 277790, 247561
435851, 184696, 316620
36902, 49905, 71879
0, 0, 0
628580, 63516, 582841
1, 1, 1
87738, 1, 1
49693, 58373, 35522
1, 445876, 1
117277, 450631, 262175
107103, 318046, 12894
409743, 586275, 568847
273790, 198842, 143446
245931, 295830, 225715
29336, 324182, 310344
129762, 201584, 235063
113915, 154427, 87214
72548, 185306, 184165
222706, 284714, 180591
4160, 1853, 1098
4545, 129589, 188457
58887, 178393, 531800
676429, 97010, 738141
368215, 912486, 660484
34843, 601458, 415564
8642, 9018, 306
34259, 38084, 44045
626094, 673865, 145814
0, 0, 0
0, 0, 0
235619, 249842, 401481
145019, 48025, 154784
485096, 177574, 633904
125543, 48936, 70602
183714, 345706, 210418
280051, 219394, 238215
597661, 193624, 26375
143227, 549619, 266061
451175, 385221, 329936
346527, 233241, 216080
716249, 540273, 142429
129453, 83389, 71420
837327, 112289, 67119
680451, 214383, 12996
359799, 348931, 485665
87763, 48844, 574142
132037, 24865, 13943
97598, 46826, 31812
702219, 373258, 82163
302336, 750651, 188013
12223, 45793, 98308
3800, 2227, 3294
0, 0, 0
132771, 692175, 307660
118883, 112099, 46433
92527, 48113, 343049
26910, 385979, 402425
211295, 318629, 400078
985920, 1, 1
0, 0, 0
283675, 97548, 139053
110923, 179212, 205282
13029, 96510, 6065
474020, 648131, 742980
638611, 515327, 396671
1, 1, 1
479609, 385050, 215778
29428, 176656, 682716
4179, 19404, 33863
122265, 398535, 75042
319801, 262436, 46130
155676, 160900, 16716
818966, 401419, 186595
9756, 124634, 94095
162037, 849453, 757157
125683, 303927, 384400
43540, 23069, 66614
322130, 110753, 192332
125904, 720277, 418844
1, 1, 1
274224, 228832, 64009
0, 0, 0
212190, 532771, 11418
891201, 138837, 418537
372522, 1, 1
57044, 541199, 406258
67249, 299040, 515978
0, 0, 0
100122, 429899, 757347
168699, 32178, 296789
43168, 14795, 61913
448534, 474474, 483752
28225, 160596, 81692
0, 0, 0
305817, 66756, 540233
195664, 60012, 307789
480628, 31413, 482347
15358, 166394, 163685
42106, 64277, 1841
35033, 90353, 19644
575961, 393933, 9107
33839, 295989, 281486
72406, 406783, 708349
834897, 783206, 295744
859048, 1, 1
382921, 164753, 258164
192162, 10411, 48729
64666, 72963, 14190
215676, 489749, 423337
27889, 66122, 48839
225101, 102478, 61505
210218, 315059, 326039
281574, 34172, 267492
0, 0, 0
68504, 36474, 90435
323981, 560403, 136992
302438, 113938, 267822
240643, 118646, 246279
1041, 14849, 87859
0, 0, 0
248561, 801541, 177237
419870, 492909, 50924
1, 782136, 1
230062, 1, 1
278552, 254692, 133925
1314, 42734, 32454
225586, 279311, 167976
277151, 348961, 556913
649438, 271870, 241852
163410, 290085, 126011
57118, 314110, 149717
0, 0, 0
836981, 607287, 637033
265489, 140834, 128719
131905, 103166, 130345
0, 0, 0
66680, 251678, 163344
589704, 935917, 974437
0, 0, 0
90347, 365651, 289733
474695, 186804, 31432
260617, 126744, 531105
107971, 231856, 801703
48101, 51543, 58537
184035, 143596, 21682
28036, 86884, 24856
414313, 136733, 814620
150443, 96130, 119243
240944, 452728, 384847
120553, 402059, 276499
92123, 393064, 80588
283911, 157215, 352562
344391, 468337, 425036
0, 0, 0
365882, 108371, 297158
1, 119446, 1
163922, 110661, 171165
725291, 583779, 448278
53296, 193592, 157638
86366, 82767, 80588
1, 61120, 1
666937, 791557, 380691
334131, 115656, 187436
8737, 2853, 6858
267178, 42563, 188887
559197, 699494, 707887
616002, 114721, 564886
611942, 257616, 829117
43511, 431753, 88853
157275, 242242, 201077
117115, 57732, 82127
601816, 648036, 194924
204543, 102255, 77118
47724, 194557, 128301
0, 0, 0
143195, 19218, 876406
1, 799612, 1
87995, 347687, 68903
1, 937230, 1
62189, 370748, 618857
1, 536728, 1
287324, 438117, 30307
91350, 1872, 89369
106094, 77008, 33537
0, 0, 0
14577, 8715, 104064
174501, 530000, 878377
132195, 281387, 132854
1, 1, 1
256201, 144318, 43923
181888, 171340, 199865
220121, 397505, 281739
639602, 221479, 888990
667451, 256259, 157680
0, 0, 0
26776, 41788, 51444
298390, 247554, 519186
96519, 345643, 277031
154641, 510055, 220571
345284, 331132, 562871
208032, 560453, 290622
0, 0, 0
353841, 193147, 421269
503546, 260557, 299942
1, 258402, 1
174381, 375159, 705972
183155, 210850, 154889
150095, 346910, 315427
3348, 406531, 254979
113049, 404476, 55932
483233, 43907, 513168
266872, 332482, 431871
35832, 123027, 187940
49701, 363404, 613366
1, 324756, 1
205729, 22934, 36675
564573, 105829, 626225
399546, 256633, 125569
0, 0, 0
0, 0, 0
927016, 159529, 223829
7490, 84142, 91952
223773, 176189, 756194
67330, 33614, 30892
0, 0, 0
0, 0, 0
1, 295246, 1
176384, 716592, 795388
576354, 9959, 691138
289656, 325090, 19381
891201, 909577, 313960
50455, 643636, 440142
341510, 615932, 31762
91682, 302069, 6977
66232, 281549, 400474
222578, 157161, 47074
129732, 91337, 21081
22564, 59496, 60582
0, 0, 0
4791, 1038, 903
328557, 177505, 249620
134945, 247896, 374788
167933, 420506, 389672
363008, 33860, 474289
685272, 775476, 430865
170221, 692761, 479339
269161, 428036, 796603
225112, 185347, 236046
10338, 53195, 17394
26664, 13726, 24506
170387, 133891, 449837
0, 0, 0
84918, 599493, 397400
125940, 577467, 842349
463825, 350831, 850790
989693, 7935, 565426
317605, 635832, 652934
50214, 511272, 372596
263510, 13522, 262932
5363, 5240, 11871
793893, 517329, 439687
0, 0, 0
231443, 75374, 224208
107953, 125356, 630135
165527, 3782, 204880
357042, 512522, 30595
83512, 74230, 35068
336, 617, 435
39340, 72618, 81391
0, 0, 0
99985, 118762, 313806
228057, 11136, 145189
212982, 422154, 357269
243433, 527704, 423323
61550, 4349, 161003
242595, 132525, 232967
249271, 27637, 108369
50669, 209606, 131551
378982, 161311, 301987
178630, 28895, 96653
1, 327262, 1
115720, 376048, 70446
156425, 36896, 36495
0, 0, 0
0, 0, 0
461160, 107712, 889612
92056, 582669, 137792
4343, 29435, 60393
252435, 675447, 305274
34780, 1, 1
642153, 692286, 742905
1, 1, 1
789108, 263985, 428267
0, 0, 0
615623, 689250, 533075
223276, 83613, 224706
35563, 10598, 71683
87612, 348871, 259860
537509, 562408, 614749
267373, 94214, 194971
296662, 40084, 147038
184809, 606386, 589176
261927, 276411, 263260
606648, 558412, 325747
392382, 1, 1
144072, 95702, 66428
385865, 302707, 22998
165945, 266889, 90860
1, 1, 1
390471, 100417, 128169
633514, 632796, 599831
16208, 24086, 267636
0, 0, 0
355107, 320083, 486670
1, 1, 1
40534, 41215, 14472
41635, 43135, 168596
29033, 82448, 50716
272150, 127355, 305353
302287, 322110, 352402
192244, 20208, 468808
74234, 732881, 63743
204669, 369817, 140116
32832, 501956, 543778
43345, 351655, 30034
64908, 190913, 419061
105900, 14753, 163564
10097, 614192, 437800
4969, 5882, 2566
566081, 167356, 536215
0, 0, 0
0, 0, 0
116597, 231793, 313484
57329, 145120, 165569
0, 0, 0
155178, 47814, 129600
917, 11185, 4779
698226, 583921, 756357
393400, 96653, 950058
597023, 385782, 553674
558003, 869888, 661083
1, 1, 1
777897, 396565, 455169
491011, 477070, 70698
983053, 157832, 784018
696222, 27402, 91638
492694, 616756, 644335
34775, 88209, 18856
292871, 916695, 968679
329584, 108331, 284487
731393, 260596, 14510
452228, 366585, 336071
11482, 73878, 41886
28632, 53438, 166275
251479, 160337, 89420
369401, 132827, 18999
143132, 470102, 453082
122430, 427662, 49104
433500, 1, 1
215845, 129448, 176212
342739, 461705, 839778
503261, 206692, 406607
21705, 10554, 49306
342614, 243829, 392687
718507, 651199, 243097
90230, 206276, 37703
240884, 574422, 139581
113140, 223605, 82348
215503, 782227, 6620
139181, 131389, 85810
1, 1, 1
190047, 318191, 259635
0, 0, 0
183716, 10308, 152238
313277, 569940, 136223
467636, 86650, 416962
0, 0, 0
20562, 41915, 33356
137051, 154679, 263438
307734, 104982, 177048
380799, 443620, 391274
356677, 248508, 233221
269386, 809577, 518591
331077, 239342, 114732
21683, 187304, 340863
27449, 167453, 294736
560128, 55977, 21650
1, 1, 1
517139, 90631, 889480
176620, 266053, 228230
420694, 202639, 303951
113597, 18463, 52434
129326, 397754, 47297
22418, 355619, 354046
45180, 419355, 676674
970229, 385753, 120673
0, 0, 0
349396, 1, 1
244298, 427207, 599268
179957, 107873, 523878
114178, 304186, 242572
618946, 159199, 418718
455956, 151858, 170851
223064, 77350, 18378
88849, 708589, 34747
452291, 263963, 581857
205504, 181786, 330103
181583, 12143, 121119
356636, 408137, 533617
324635, 32496, 262499
0, 0, 0
575099, 600578, 623868
1, 1, 1
443220, 1, 1
305689, 148075, 355090
296613, 376854, 277942
35211, 731804, 444864
246983, 56626, 161946
23420, 283, 72085
1, 1, 1
7601, 86129, 198019
394863, 183754, 428572
611653, 338653, 424075
332155, 192525, 265580
374149, 323244, 103883
0, 0, 0
684733, 239987, 360158
432643, 523176, 775509
106315, 768996, 106612
160770, 152712, 14757
62285, 364420, 148192
281546, 219147, 181494
274733, 222940, 91026
4594, 31062, 6049
143794, 217720, 320979
587466, 839100, 631018
0, 0, 0
395464, 218757, 73833
271211, 243735, 267080
427164, 805330, 899186
90088, 85159, 72520
241308, 247548, 164245
414496, 68401, 350595
177408, 1, 1
532770, 98928, 369663
809913, 311563, 211992
27708, 11227, 32024
0, 0, 0
739043, 405538, 741911
60163, 3118, 37065
232983, 321700, 12586
151360, 20745, 133509
1, 1, 1
621286, 770218, 666820
0, 0, 0
816697, 547044, 236425
558244, 461598, 172523
45758, 58947, 41515
361568, 312851, 15378
22472, 193963, 229677
186523, 741328, 28978
257775, 91623, 112721
645502, 372764, 271809
242961, 95353, 69644
1, 1, 1
269309, 639099, 173777
1, 1, 1
322576, 390478, 319893
158465, 217370, 115345
758785, 258662, 161452
53715, 259570, 308371
205301, 206442, 438417
50554, 29959, 330468
0, 0, 0
202535, 455696, 18813
48381, 67633, 73734
111131, 37338, 252300
153780, 34633, 281604
69282, 25178, 2242
176332, 523006, 64933
701445, 909922, 85849
1, 1, 1
133643, 576877, 467217
6770, 61180, 25997
243531, 485125, 18375
587140, 721457, 81301
101843, 336835, 122059
570623, 428590, 409939
52310, 26460, 53643
462503, 377013, 34736
341395, 345971, 218110
438474, 99865, 159066
379476, 170594, 242621
343744, 64043, 506941
10480, 25280, 120
236897, 6491, 537481
90052, 72859, 134774
228159, 221572, 284555
207039, 229293, 77502
1, 1, 1
29091, 447738, 22747
74494, 286663, 954230
0, 0, 0
25616, 41081, 78664
1, 1, 1
658826, 252197, 562420
88983, 46089, 202687
600403, 501025, 3284
38528, 104, 31642
1972, 2508, 267
186678, 385413, 548875
163861, 35802, 102543
12168, 36593, 23125
83939, 396669, 853177
816733, 699377, 126490
120312, 564829, 747672
587822, 211730, 105237
1, 1, 1
1, 1, 1
321523, 98255, 152008
1, 1, 1
48381, 663234, 527945
1, 1, 1
240185, 124444, 244364
9308, 429, 6852
336667, 73492, 259361
353033, 109616, 247138
279960, 265542, 59106
625727, 275033, 243799
15449, 70184, 2410
5035, 28943, 33946
414201, 456958, 434260
52460, 64426, 208394
76002, 99535, 103151
868431, 694308, 599431
1, 1, 1
0, 0, 0
342064, 206723, 190813
1, 1, 1
23826, 47160, 146722
56926, 138810, 231728
62824, 32, 56401
664209, 625930, 33129
280681, 158818, 355550
356456, 243736, 344197
461872, 570027, 366421
48780, 13105, 48076
1, 1, 1
388561, 329009, 254315
11322, 30870, 108890
579137, 512669, 99743
547269, 917322, 905194
25086, 126187, 184590
151944, 78937, 285895
61941, 446163, 122955
211935, 266320, 356140
301059, 407790, 699804
401521, 127223, 309352
609574, 350478, 540042
579110, 342517, 144249
0, 0, 0
451648, 213679, 211599
34732, 70144, 30421
1, 1, 1
288478, 262727, 197914
688449, 213640, 44290
500106, 879759, 565217
273104, 200597, 185477
28323, 321696, 138964
182412, 3072, 277172
78659, 702106, 510768
944152, 658545, 244628
200328, 187778, 668052
55148, 2509, 82483
7720, 4914, 51485
1, 1, 1
319631, 520826, 725007
132121, 32596, 113250
0, 0, 0
93168, 29974, 68723
43636, 124817, 108094
494057, 596542, 458786
0, 0, 0
438952, 293197, 186103
38147, 66221, 36512
0, 0, 0
78485, 324756, 246722
681383, 196805, 417890
260907, 237021, 173773
319920, 21038, 651994
24849, 153965, 662816
343173, 331353, 511996
292997, 257875, 625848
272855, 295209, 605711
800731, 193479, 710787
0, 0, 0
794203, 809444, 611205
390149, 21082, 45103
1, 17508, 1
47943, 6876, 7181
521033, 585219, 46554
151604, 121041, 80598
420091, 202243, 429017
0, 0, 0
1256, 43, 2854
866841, 318327, 617326
284447, 347012, 362657
37077, 260661, 135449
393732, 299491, 349372
157254, 468696, 52663
224074, 35440, 73379
370996, 163815, 180294
107781, 17661, 183609
76979, 231571, 34515
0, 0, 0
46392, 107123, 233702
4650, 652812, 111531
513763, 22769, 712952
52134, 246365, 145703
1, 1, 1
146188, 1375, 77243
1, 1, 1
0, 0, 0
1, 1, 1
878087, 336503, 877932
15704, 45207, 25900
0, 0, 0
16622, 11520, 12099
29822, 200934, 142881
430836, 35780, 704669
456433, 511393, 264814
678337, 926388, 770203
35989, 39781, 326989
432578, 294463, 371743
0, 0, 0
134742, 199415, 136372
121570, 69440, 24107
270765, 621358, 153346
35461, 66150, 197527
183829, 266486, 415572
290713, 95802, 83185
70760, 39613, 44659
290114, 244236, 376469
317075, 8707, 441547
84579, 99466, 3756
84727, 662781, 605934
12357, 34825, 30152
96041, 483148, 343677
2526, 6348, 1915
125710, 324723, 45502
116404, 152966, 124891
0, 0, 0
0, 0, 0
114901, 64353, 227550
16925, 20675, 3331
15910, 64941, 1014947
186996, 554263, 82689
170611, 131464, 70591
345623, 603062, 924809
0, 0, 0
112592, 199690, 95402
552758, 318260, 310428
141723, 179541, 133638
1, 1, 1
657927, 816782, 423210
377216, 238013, 415348
361168, 359398, 165119
454971, 496767, 318815
633297, 94058, 123904
957403, 258335, 648027
84523, 254755, 238141
0, 0, 0
487587, 256132, 588028
319673, 397092, 19835
0, 0, 0
606236, 709669, 844842
561738, 26932, 256495
152610, 156485, 404350
1, 1, 1
0, 0, 0
0, 0, 0
172615, 349935, 175378
212414, 162634, 215421
112579, 557624, 427289
306774, 517808, 597106
153971, 82129, 1912
164396, 7525, 260737
27435, 382384, 575785
867001, 392050, 371011
8556, 33469, 47011
1, 1, 1
0, 0, 0
1, 1, 1
91984, 136917, 143345
295745, 197526, 240781
147957, 87278, 176210
402005, 914352, 718762
1, 1, 1
1, 1, 1
41287, 162672, 220388
116359, 355150, 289422
229679, 172980, 91930
797159, 632775, 479672
123578, 61288, 175069
50246, 41587, 81783
1, 1, 1
17363, 1347, 556
50262, 13960, 68627
355013, 597719, 353318
1, 1, 1
1, 1, 1
814965, 128169, 518161
194336, 263907, 228709
237527, 240297, 57381
247004, 151502, 3669
28766, 305365, 477684
262757, 574816, 511317
474044, 595476, 149552
4020, 841, 4688
49246, 48643, 39088
280372, 102204, 118157
141157, 321644, 748995
169835, 52939, 355178
69530, 342261, 742588
1, 1, 1
453426, 3980, 39191
209127, 7524, 86469
0, 0, 0
106211, 77176, 312995
909002, 795583, 123743
0, 0, 0
307646, 88279, 41061
1, 1, 1
25252, 37845, 42553
1, 1, 1
224455, 32296, 123535
470269, 285, 234381
1, 1, 1
17736, 380108, 145007
189958, 443631, 145829
323315, 329326, 180863
1, 1, 1
937701, 976001, 310378
2866, 194101, 21861
109951, 178754, 197976
701355, 516268, 502356
1, 1, 1
1, 1, 1
104896, 55129, 49568
436405, 371056, 457346
341532, 340724, 371614
444465, 205209, 120316
533145, 41682, 456745
222384, 151307, 135461
253942, 509441, 222451
320191, 29578, 75996
30242, 62257, 125442
163728, 222528, 410124
12189, 191925, 612098
414915, 218617, 62037
0, 0, 0
228777, 145986, 401965
0, 0, 0
654569, 406342, 161180
273510, 39311, 134232
105542, 80939, 75975
0, 0, 0
131230, 459100, 91566
1, 1, 1
195086, 12936, 16467
1, 1, 1
941899, 490820, 127463
0, 0, 0
666476, 601737, 149232
8319, 2787, 3628
0, 0, 0
31171, 30796, 52757
0, 0, 0
400130, 184538, 288121
165127, 170688, 330746
26477, 223174, 707039
13770, 327973, 397818
357451, 186817, 280990
202995, 206848, 182674
3431, 52031, 12170
177151, 208951, 91002
1, 1, 1
308444, 263724, 490127
17687, 33519, 13654
277249, 105869, 327740
268397, 75689, 17807
1, 1, 1
528617, 21009, 275097
0, 0, 0
